Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
COMMONWEALTH TOWERS,"1,450,000",753.48,"1,924",Nov-21,COMMONWEALTH AVENUE,Resale,Strata,70,"20,714",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
SKYLINE RESIDENCES,"1,690,000",828.83,"2,039",Nov-21,TELOK BLANGAH ROAD,Resale,Strata,77,"21,948",-,Condominium,1,Freehold,04,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,754,000",731.95,"2,396",Nov-21,SILAT AVENUE,New Sale,Strata,68,"25,794",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
TURQUOISE,"3,145,820","2,098.98","1,499",Nov-21,COVE DRIVE,Resale,Strata,195,"16,132",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
RIVER PLACE,"1,860,000","1,248.62","1,490",Nov-21,HAVELOCK ROAD,Resale,Strata,116,"16,034",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"894,888",441.32,"2,028",Nov-21,COMMONWEALTH AVENUE,Resale,Strata,41,"21,827",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"1,760,000",721.19,"2,440",Nov-21,SILAT AVENUE,New Sale,Strata,67,"26,269",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
PRINCIPAL GARDEN,"895,000",484.38,"1,848",Nov-21,PRINCE CHARLES CRESCENT,Resale,Strata,45,"19,889",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
ONE PEARL BANK,"1,154,000",430.56,"2,680",Nov-21,PEARL BANK,New Sale,Strata,40,"28,850",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"1,360,000",527.44,"2,579",Nov-21,PEARL BANK,New Sale,Strata,49,"27,755",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
AVENUE SOUTH RESIDENCE,"2,597,000","1,108.69","2,342",Nov-21,SILAT AVENUE,New Sale,Strata,103,"25,214",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
AVENUE SOUTH RESIDENCE,"2,106,000",947.23,"2,223",Nov-21,SILAT AVENUE,New Sale,Strata,88,"23,932",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
SKYLINE RESIDENCES,"1,780,000",828.83,"2,148",Nov-21,TELOK BLANGAH ROAD,Resale,Strata,77,"23,117",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
QUEENS PEAK,"1,305,000",775.01,"1,684",Nov-21,DUNDEE ROAD,Resale,Strata,72,"18,125",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
THE METROPOLITAN CONDOMINIUM,"2,160,000","1,399.32","1,544",Nov-21,ALEXANDRA VIEW,Resale,Strata,130,"16,615",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,26 to 30
COMMONWEALTH TOWERS,"1,810,000",904.18,"2,002",Nov-21,COMMONWEALTH AVENUE,Resale,Strata,84,"21,548",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
ONE PEARL BANK,"1,932,000",893.41,"2,162",Nov-21,PEARL BANK,New Sale,Strata,83,"23,277",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"3,069,000","1,496.2","2,051",Nov-21,SILAT AVENUE,New Sale,Strata,139,"22,079",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"3,296,000","1,496.2","2,203",Nov-21,SILAT AVENUE,New Sale,Strata,139,"23,712",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
TURQUOISE,"3,140,000","2,142.04","1,466",Nov-21,COVE DRIVE,Resale,Strata,199,"15,779",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
CENTRAL GREEN CONDOMINIUM,"1,780,000","1,291.68","1,378",Nov-21,JALAN MEMBINA,Resale,Strata,120,"14,833",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"2,113,000",947.23,"2,231",Nov-21,SILAT AVENUE,New Sale,Strata,88,"24,011",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
AVENUE SOUTH RESIDENCE,"2,149,000",947.23,"2,269",Nov-21,SILAT AVENUE,New Sale,Strata,88,"24,420",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
ALEXIS,"998,000",656.6,"1,520",Nov-21,ALEXANDRA ROAD,Resale,Strata,61,"16,361",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
THE CREST,"2,880,000","1,517.72","1,898",Nov-21,PRINCE CHARLES CRESCENT,Resale,Strata,141,"20,426",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
COMMONWEALTH TOWERS,"1,280,000",688.9,"1,858",Nov-21,COMMONWEALTH AVENUE,Resale,Strata,64,"20,000",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
ARTRA,"1,545,000",785.77,"1,966",Nov-21,ALEXANDRA VIEW,Sub Sale,Strata,73,"21,164",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,11 to 15
RIVIERE,"2,187,000",818.06,"2,673",Nov-21,JIAK KIM STREET,New Sale,Strata,76,"28,776",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"1,524,000",656.6,"2,321",Nov-21,SILAT AVENUE,New Sale,Strata,61,"24,984",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
SEASCAPE,"9,978,900","4,068.79","2,453",Nov-21,COVE WAY,Resale,Strata,378,"26,399",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,06 to 10
RIVER PLACE,"1,960,000","1,302.44","1,505",Nov-21,HAVELOCK ROAD,Resale,Strata,121,"16,198",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,680,000",958,"1,754",Nov-21,KEPPEL BAY VIEW,Resale,Strata,89,"18,876",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,21 to 25
THE OCEANFRONT @ SENTOSA COVE,"3,180,000","1,754.53","1,812",Nov-21,OCEAN DRIVE,Resale,Strata,163,"19,509",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
THE FORESTA @ MOUNT FABER,"1,350,000",721.19,"1,872",Nov-21,WISHART ROAD,Resale,Strata,67,"20,149",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
RIVIERE,"4,418,000","1,711.48","2,581",Oct-21,JIAK KIM STREET,New Sale,Strata,159,"27,786",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"2,410,000","1,108.69","2,174",Oct-21,SILAT AVENUE,New Sale,Strata,103,"23,398",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
AVENUE SOUTH RESIDENCE,"1,654,000",688.9,"2,401",Oct-21,SILAT AVENUE,New Sale,Strata,64,"25,844",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
AVENUE SOUTH RESIDENCE,"3,219,000","1,496.2","2,151",Oct-21,SILAT AVENUE,New Sale,Strata,139,"23,158",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
RIVIERE,"1,599,000",559.73,"2,857",Oct-21,JIAK KIM STREET,New Sale,Strata,52,"30,750",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
AVENUE SOUTH RESIDENCE,"1,518,000",656.6,"2,312",Oct-21,SILAT AVENUE,New Sale,Strata,61,"24,885",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
RIVIERE,"5,622,000","2,002.1","2,808",Oct-21,JIAK KIM STREET,New Sale,Strata,186,"30,226",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
SEASCAPE,"6,180,000","2,852.46","2,167",Oct-21,COVE WAY,Resale,Strata,265,"23,321",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
COMMONWEALTH TOWERS,"935,000",473.62,"1,974",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,44,"21,250",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
PRINCIPAL GARDEN,"905,000",495.14,"1,828",Oct-21,PRINCE CHARLES CRESCENT,Resale,Strata,46,"19,674",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
RIVER PLACE,"1,250,000",818.06,"1,528",Oct-21,HAVELOCK ROAD,Resale,Strata,76,"16,447",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,688,888","1,894.46","1,419",Oct-21,OCEAN DRIVE,Resale,Strata,176,"15,278",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"2,099,000",947.23,"2,216",Oct-21,SILAT AVENUE,New Sale,Strata,88,"23,852",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
AVENUE SOUTH RESIDENCE,"3,017,000","1,496.2","2,016",Oct-21,SILAT AVENUE,New Sale,Strata,139,"21,705",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,742,000",731.95,"2,380",Oct-21,SILAT AVENUE,New Sale,Strata,68,"25,618",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
RIVIERE,"4,336,000","1,506.96","2,877",Oct-21,JIAK KIM STREET,New Sale,Strata,140,"30,971",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
ECHELON,"1,450,000",731.95,"1,981",Oct-21,ALEXANDRA VIEW,Resale,Strata,68,"21,324",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"2,268,000","1,517.72","1,494",Oct-21,KEPPEL BAY VIEW,Resale,Strata,141,"16,085",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"898,000",462.85,"1,940",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,43,"20,884",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"2,177,000",947.23,"2,298",Oct-21,SILAT AVENUE,New Sale,Strata,88,"24,739",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
STIRLING RESIDENCES,"1,096,000",441.32,"2,483",Oct-21,STIRLING ROAD,New Sale,Strata,41,"26,732",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
THE OCEANFRONT @ SENTOSA COVE,"2,500,000","1,743.77","1,434",Oct-21,OCEAN DRIVE,Resale,Strata,162,"15,432",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,860,000","1,119.46","1,662",Oct-21,KEPPEL BAY VIEW,Resale,Strata,104,"17,885",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"3,384,000","1,496.2","2,262",Oct-21,SILAT AVENUE,New Sale,Strata,139,"24,345",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
ECHELON,"2,508,000","1,474.67","1,701",Oct-21,ALEXANDRA VIEW,Resale,Strata,137,"18,307",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
SEVEN PALMS SENTOSA COVE,"20,380,000","6,792.08","3,001",Oct-21,COVE DRIVE,Resale,Strata,631,"32,298",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
ECHELON,"1,750,000","1,001.05","1,748",Oct-21,ALEXANDRA VIEW,Resale,Strata,93,"18,817",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
THE INTERLACE,"2,580,000","2,142.04","1,204",Oct-21,DEPOT ROAD,Resale,Strata,199,"12,965",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
THE METROPOLITAN CONDOMINIUM,"2,188,888","1,399.32","1,564",Oct-21,ALEXANDRA VIEW,Resale,Strata,130,"16,838",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,31 to 35
PRINCIPAL GARDEN,"1,610,000",861.12,"1,870",Oct-21,PRINCE CHARLES CRESCENT,Resale,Strata,80,"20,125",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
RIVIERE,"2,887,000","1,173.28","2,461",Oct-21,JIAK KIM STREET,New Sale,Strata,109,"26,486",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"2,839,000","1,496.2","1,897",Oct-21,SILAT AVENUE,New Sale,Strata,139,"20,424",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
RIVIERE,"4,139,000","1,506.96","2,747",Oct-21,JIAK KIM STREET,New Sale,Strata,140,"29,564",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
RIVIERE,"4,196,000","1,506.96","2,784",Oct-21,JIAK KIM STREET,New Sale,Strata,140,"29,971",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
ONE PEARL BANK,"1,929,000",807.3,"2,389",Oct-21,PEARL BANK,New Sale,Strata,75,"25,720",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,730,000",882.65,"1,960",Oct-21,STIRLING ROAD,Sub Sale,Strata,82,"21,098",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
THE OCEANFRONT @ SENTOSA COVE,"2,933,800","1,733","1,693",Oct-21,OCEAN DRIVE,Resale,Strata,161,"18,222",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
MERAPRIME,"1,738,000","1,097.93","1,583",Oct-21,JALAN BUKIT HO SWEE,Resale,Strata,102,"17,039",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,11 to 15
PRINCIPAL GARDEN,"1,600,000",785.77,"2,036",Oct-21,PRINCE CHARLES CRESCENT,Resale,Strata,73,"21,918",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,21 to 25
COMMONWEALTH TOWERS,"881,888",441.32,"1,998",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,41,"21,509",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
THE INTERLACE,"2,238,000","1,603.84","1,395",Oct-21,DEPOT ROAD,Resale,Strata,149,"15,020",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
ALEX RESIDENCES,"1,595,880",882.65,"1,808",Oct-21,ALEXANDRA VIEW,Resale,Strata,82,"19,462",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
QUEENS,"1,315,000",914.94,"1,437",Oct-21,STIRLING ROAD,Resale,Strata,85,"15,471",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,26 to 30
SKYLINE RESIDENCES,"3,218,000","1,614.6","1,993",Oct-21,TELOK BLANGAH ROAD,Resale,Strata,150,"21,453",-,Condominium,1,Freehold,04,Rest of Central Region,16 to 20
COMMONWEALTH TOWERS,"940,000",473.62,"1,985",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,44,"21,364",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
THE INTERLACE,"2,280,000","1,603.84","1,422",Oct-21,DEPOT ROAD,Resale,Strata,149,"15,302",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
ONE PEARL BANK,"1,561,000",559.73,"2,789",Oct-21,PEARL BANK,New Sale,Strata,52,"30,019",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,31 to 35
AVENUE SOUTH RESIDENCE,"2,085,000",947.23,"2,201",Oct-21,SILAT AVENUE,New Sale,Strata,88,"23,693",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
AVENUE SOUTH RESIDENCE,"2,092,000",947.23,"2,209",Oct-21,SILAT AVENUE,New Sale,Strata,88,"23,773",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
CARIBBEAN AT KEPPEL BAY,"4,130,000","3,541.36","1,166",Oct-21,KEPPEL BAY DRIVE,Resale,Strata,329,"12,553",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
QUEENS PEAK,"2,200,000","1,054.87","2,086",Oct-21,DUNDEE ROAD,Sub Sale,Strata,98,"22,449",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,31 to 35
CENTRAL GREEN CONDOMINIUM,"1,820,000","1,291.68","1,409",Oct-21,JALAN MEMBINA,Resale,Strata,120,"15,167",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"6,400,000","3,616.7","1,770",Oct-21,KEPPEL BAY VIEW,Resale,Strata,336,"19,048",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
QUEENS,"1,660,000","1,194.8","1,389",Oct-21,STIRLING ROAD,Resale,Strata,111,"14,955",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,11 to 15
QUEENS PEAK,"860,000",430.56,"1,997",Oct-21,DUNDEE ROAD,Sub Sale,Strata,40,"21,500",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
ASCENTIA SKY,"2,158,000","1,474.67","1,463",Oct-21,ALEXANDRA VIEW,Resale,Strata,137,"15,752",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,11 to 15
THE COAST AT SENTOSA COVE,"3,780,000","2,335.79","1,618",Oct-21,OCEAN DRIVE,Resale,Strata,217,"17,419",-,Condominium,1,99 yrs lease commencing from 2006,04,Core Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"2,772,000","1,496.2","1,853",Oct-21,SILAT AVENUE,New Sale,Strata,139,"19,942",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"2,170,000",947.23,"2,291",Oct-21,SILAT AVENUE,New Sale,Strata,88,"24,659",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
AVENUE SOUTH RESIDENCE,"2,631,000","1,108.69","2,373",Oct-21,SILAT AVENUE,New Sale,Strata,103,"25,544",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
AVENUE SOUTH RESIDENCE,"1,729,000",731.95,"2,362",Oct-21,SILAT AVENUE,New Sale,Strata,68,"25,426",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
AVENUE SOUTH RESIDENCE,"1,660,000",688.9,"2,410",Oct-21,SILAT AVENUE,New Sale,Strata,64,"25,938",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
RIVIERE,"2,318,000",818.06,"2,834",Oct-21,JIAK KIM STREET,New Sale,Strata,76,"30,500",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
RIVIERE,"2,330,700",839.59,"2,776",Oct-21,JIAK KIM STREET,New Sale,Strata,78,"29,881",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
RIVIERE,"5,797,700","2,002.1","2,896",Oct-21,JIAK KIM STREET,New Sale,Strata,186,"31,170",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
THE INTERLACE,"1,468,000","1,044.11","1,406",Oct-21,DEPOT ROAD,Resale,Strata,97,"15,134",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
THE OCEANFRONT @ SENTOSA COVE,"1,900,000","1,216.33","1,562",Oct-21,OCEAN DRIVE,Resale,Strata,113,"16,814",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
ECHELON,"1,750,000","1,001.05","1,748",Oct-21,ALEXANDRA VIEW,Resale,Strata,93,"18,817",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"3,050,000","1,506.96","2,024",Oct-21,KEPPEL BAY VIEW,Resale,Strata,140,"21,786",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
QUEENS PEAK,"850,000",430.56,"1,974",Oct-21,DUNDEE ROAD,Sub Sale,Strata,40,"21,250",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
QUEENS PEAK,"1,400,000",775.01,"1,806",Oct-21,DUNDEE ROAD,Sub Sale,Strata,72,"19,444",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,11 to 15
ASCENTIA SKY,"1,600,000","1,011.82","1,581",Oct-21,ALEXANDRA VIEW,Resale,Strata,94,"17,021",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,21 to 25
RIVER PLACE,"3,330,000","2,066.69","1,611",Oct-21,HAVELOCK ROAD,Resale,Strata,192,"17,344",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
SEASCAPE,"9,932,400","4,068.79","2,441",Oct-21,COVE WAY,Resale,Strata,378,"26,276",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
QUEENS PEAK,"970,000",484.38,"2,003",Oct-21,DUNDEE ROAD,Sub Sale,Strata,45,"21,556",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
ALESSANDREA,"1,600,000","1,001.05","1,598",Oct-21,ALEXANDRA ROAD,Resale,Strata,93,"17,204",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
HIGHLINE RESIDENCES,"1,960,000",914.94,"2,142",Oct-21,KIM TIAN ROAD,Resale,Strata,85,"23,059",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"910,000",462.85,"1,966",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,43,"21,163",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
RIVER PLACE,"1,650,000","1,054.87","1,564",Oct-21,HAVELOCK ROAD,Resale,Strata,98,"16,837",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,750,000","1,151.75","1,519",Oct-21,KEPPEL BAY VIEW,Resale,Strata,107,"16,355",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"1,815,000",721.19,"2,517",Oct-21,SILAT AVENUE,New Sale,Strata,67,"27,090",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
AVENUE SOUTH RESIDENCE,"1,573,000",656.6,"2,396",Oct-21,SILAT AVENUE,New Sale,Strata,61,"25,787",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
RIVIERE,"3,450,000","1,216.33","2,836",Oct-21,JIAK KIM STREET,New Sale,Strata,113,"30,531",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
AVENUE SOUTH RESIDENCE,"2,106,000",947.23,"2,223",Oct-21,SILAT AVENUE,New Sale,Strata,88,"23,932",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
COMMONWEALTH TOWERS,"920,000",484.38,"1,899",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,45,"20,444",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
ALEXIS,"718,000",387.5,"1,853",Oct-21,ALEXANDRA ROAD,Resale,Strata,36,"19,944",-,Apartment,1,Freehold,03,Rest of Central Region,01 to 05
THE INTERLACE,"3,300,000","3,627.47",910,Oct-21,DEPOT ROAD,Resale,Strata,337,"9,792",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,720,000","1,097.93","1,567",Oct-21,KEPPEL BAY VIEW,Resale,Strata,102,"16,863",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
HARBOUR VIEW TOWERS,"1,650,000","1,205.57","1,369",Oct-21,TELOK BLANGAH DRIVE,Resale,Strata,112,"14,732",-,Condominium,1,99 yrs lease commencing from 1990,04,Rest of Central Region,26 to 30
THE INTERLACE,"2,680,000","2,109.74","1,270",Oct-21,DEPOT ROAD,Resale,Strata,196,"13,673",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,11 to 15
REFLECTIONS AT KEPPEL BAY,"2,980,000","1,603.84","1,858",Oct-21,KEPPEL BAY VIEW,Resale,Strata,149,"20,000",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
AVENUE SOUTH RESIDENCE,"2,763,000","1,496.2","1,847",Oct-21,SILAT AVENUE,New Sale,Strata,139,"19,878",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,06 to 10
SEVEN PALMS SENTOSA COVE,"19,700,000","6,060.13","3,251",Oct-21,COVE DRIVE,Resale,Strata,563,"34,991",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE OCEANFRONT @ SENTOSA COVE,"2,307,000","1,711.48","1,348",Oct-21,OCEAN DRIVE,Resale,Strata,159,"14,509",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"2,140,000","1,216.33","1,759",Oct-21,KEPPEL BAY DRIVE,Resale,Strata,113,"18,938",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
TURQUOISE,"3,228,150","2,088.22","1,546",Oct-21,COVE DRIVE,Resale,Strata,194,"16,640",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
COMMONWEALTH TOWERS,"2,580,000","1,302.44","1,981",Oct-21,COMMONWEALTH AVENUE,Resale,Strata,121,"21,322",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
ECHELON,"1,400,000",731.95,"1,913",Oct-21,ALEXANDRA VIEW,Resale,Strata,68,"20,588",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
ONE PEARL BANK,"1,918,000",893.41,"2,147",Oct-21,PEARL BANK,New Sale,Strata,83,"23,108",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,06 to 10
THE FORESTA @ MOUNT FABER,"1,400,000",871.88,"1,606",Oct-21,WISHART ROAD,Resale,Strata,81,"17,284",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
