Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE BAYSHORE,"1,300,000",979.52,"1,327",Apr-24,BAYSHORE ROAD,Resale,Strata,91,"14,286",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
IDYLLIC RESIDENCES,"2,380,000","1,808.35","1,316",Apr-24,LORONG M TELOK KURAU,Resale,Strata,168,"14,167",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AMBER SKYE,"2,630,000","1,119.46","2,349",Apr-24,AMBER ROAD,Resale,Strata,104,"25,288",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
DUNMAN VIEW,"1,800,000","1,173.28","1,534",Apr-24,HAIG ROAD,Resale,Strata,109,"16,514",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10
38 I SUITES,"880,000",495.14,"1,777",Apr-24,IPOH LANE,Resale,Strata,46,"19,130",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
FULCRUM,"1,070,000",473.62,"2,259",Apr-24,FORT ROAD,Resale,Strata,44,"24,318",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ECO,"860,000",635.08,"1,354",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"14,576",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
PALM VISTA,"2,080,000","1,410.08","1,475",Apr-24,LORONG G TELOK KURAU,Resale,Strata,131,"15,878",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
VERSILIA ON HAIG,"3,400,000","2,217.38","1,533",Apr-24,IPOH LANE,Resale,Strata,206,"16,505",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
BAYSHORE PARK,"1,270,000",936.47,"1,356",Apr-24,BAYSHORE ROAD,Resale,Strata,87,"14,598",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
SYCAMORE TREE,"700,000",344.45,"2,032",Apr-24,FOWLIE ROAD,Resale,Strata,32,"21,875",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE MEYERISE,"3,300,000","1,302.44","2,534",Apr-24,MEYER ROAD,Resale,Strata,121,"27,273",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
FERNWOOD TOWERS,"2,620,000","1,636.13","1,601",Apr-24,FERNWOOD TERRACE,Resale,Strata,152,"17,237",-,Condominium,1,Freehold,15,Outside Central Region,11 to 15
TANAH MERAH MANSION,"1,260,000","1,044.11","1,207",Apr-24,TANAH MERAH KECHIL ROAD SOUTH,Resale,Strata,97,"12,990",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
COTE D'AZUR,"2,638,000","1,388.56","1,900",Apr-24,MARINE PARADE ROAD,Resale,Strata,129,"20,450",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,16 to 20
PEBBLE BAY,"1,470,000",947.23,"1,552",Apr-24,TANJONG RHU ROAD,Resale,Strata,88,"16,705",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE CONTINUUM,"2,828,000","1,065.64","2,654",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,99,"28,566",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"3,363,000","1,431.61","2,349",Apr-24,JALAN TEMBUSU,New Sale,Strata,133,"25,286",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
CASA MERAH,"1,888,888","1,259.39","1,500",Apr-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,117,"16,144",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
ONE AMBER,"3,000,000","1,323.97","2,266",Apr-24,AMBER GARDENS,Resale,Strata,123,"24,390",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
GRANDEUR PARK RESIDENCES,"2,760,000","1,453.14","1,899",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,135,"20,444",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
PEBBLE BAY,"4,200,000","2,174.33","1,932",Apr-24,TANJONG RHU ROAD,Resale,Strata,202,"20,792",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
CELESTIA,"1,430,000",850.36,"1,682",Apr-24,JOO CHIAT TERRACE,Resale,Strata,79,"18,101",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
AALTO,"5,820,000","2,443.43","2,382",Apr-24,MEYER ROAD,Resale,Strata,227,"25,639",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
WATERFRONT GOLD,"1,030,000",667.37,"1,543",Apr-24,BEDOK RESERVOIR ROAD,Resale,Strata,62,"16,613",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
PALM GALLERIA,"2,200,000","1,614.6","1,363",Apr-24,LORONG K TELOK KURAU,Resale,Strata,150,"14,667",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KOON SENG HOUSE,"3,000,000","1,313.21","2,284",Apr-24,KOON SENG ROAD,New Sale,Strata,122,"24,590",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
COSTA RHU,"1,970,000","1,399.32","1,408",Apr-24,RHU CROSS,Resale,Strata,130,"15,154",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"2,265,000","1,237.86","1,830",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,115,"19,696",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
URBAN VISTA,"725,000",441.32,"1,643",Apr-24,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,683",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
EAST MEADOWS,"1,510,000","1,237.86","1,220",Apr-24,TANAH MERAH KECHIL ROAD,Resale,Strata,115,"13,130",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,11 to 15
ENVIO,"1,660,000","1,033.34","1,606",Apr-24,JOO CHIAT PLACE,Resale,Strata,96,"17,292",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GRAND DUNMAN,"3,090,000","1,119.46","2,760",Apr-24,DUNMAN ROAD,New Sale,Strata,104,"29,712",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
THE CONTINUUM,"3,320,000","1,227.1","2,706",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,114,"29,123",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"2,141,000",721.19,"2,969",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,67,"31,955",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
ATLASSIA,"2,866,878","1,280.92","2,238",Apr-24,JOO CHIAT PLACE,New Sale,Strata,119,"24,091",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
JUPITER 18,"730,000",452.09,"1,615",Apr-24,LORONG 102 CHANGI,Resale,Strata,42,"17,381",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"1,265,000",462.85,"2,733",Apr-24,AMBER GARDENS,Sub Sale,Strata,43,"29,419",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
SERAYA VILLE,"2,000,000","1,248.62","1,602",Apr-24,SERAYA LANE,Resale,Strata,116,"17,241",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE BAYSHORE,"1,210,000",979.52,"1,235",Apr-24,BAYSHORE ROAD,Resale,Strata,91,"13,297",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
MANDARIN GARDENS,"2,850,000","2,034.4","1,401",Apr-24,SIGLAP ROAD,Resale,Strata,189,"15,079",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,16 to 20
THE CONTINUUM,"2,096,000",721.19,"2,906",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,67,"31,284",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"3,501,000","1,431.61","2,445",Apr-24,JALAN TEMBUSU,New Sale,Strata,133,"26,323",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
THE TANAMERA,"1,465,000","1,323.97","1,107",Apr-24,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"11,911",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,06 to 10
CASA MERAH,"1,372,500",990.29,"1,386",Apr-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,92,"14,918",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,06 to 10
AMBER PARK,"2,100,000",742.72,"2,827",Apr-24,AMBER GARDENS,Sub Sale,Strata,69,"30,435",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
BAYSHORE PARK,"1,225,000",936.47,"1,308",Apr-24,BAYSHORE ROAD,Resale,Strata,87,"14,080",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,11 to 15
URBAN VISTA,"680,000",430.56,"1,579",Apr-24,TANAH MERAH KECHIL LINK,Resale,Strata,40,"17,000",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
LAGOON VIEW,"1,770,000","1,646.89","1,075",Apr-24,MARINE PARADE ROAD,Resale,Strata,153,"11,569",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
WATERFRONT KEY,"1,600,000",968.76,"1,652",Apr-24,BEDOK RESERVOIR ROAD,Resale,Strata,90,"17,778",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
TEMBUSU GRAND,"2,496,000",990.29,"2,520",Apr-24,JALAN TEMBUSU,New Sale,Strata,92,"27,130",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
WATERFRONT ISLE,"1,400,000",914.94,"1,530",Apr-24,BEDOK RESERVOIR ROAD,Resale,Strata,85,"16,471",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
SANCTUARY GREEN,"2,580,000","1,571.54","1,642",Apr-24,TANJONG RHU ROAD,Resale,Strata,146,"17,671",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,11 to 15
PARKSHORE,"2,150,000","1,001.05","2,148",Apr-24,TANJONG RHU ROAD,Resale,Strata,93,"23,118",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
RITZ REGENCY,"2,130,000","1,194.8","1,783",Apr-24,IPOH LANE,Resale,Strata,111,"19,189",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
LE CONNEY PARK,"1,710,000","1,194.8","1,431",Apr-24,LORONG L TELOK KURAU,Resale,Strata,111,"15,405",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"2,242,000","1,087.16","2,062",Apr-24,BEDOK CENTRAL,New Sale,Strata,101,"22,198",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
ONE K GREENLANE,"2,420,000","1,786.82","1,354",Apr-24,GREEN LANE,Resale,Strata,166,"14,578",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"1,839,000",645.84,"2,847",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,60,"30,650",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
SILVERSEA,"4,920,000","2,497.25","1,970",Apr-24,MARINE PARADE ROAD,Resale,Strata,232,"21,207",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"3,672,000","1,603.84","2,290",Apr-24,JALAN TEMBUSU,New Sale,Strata,149,"24,644",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,21 to 25
IMPERIAL HEIGHTS,"800,000",452.09,"1,770",Apr-24,IPOH LANE,Resale,Strata,42,"19,048",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
CASCADALE,"1,005,000","1,022.58",983,Apr-24,UPPER CHANGI ROAD EAST,Resale,Strata,95,"10,579",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
CASA MERAH,"1,720,000","1,227.1","1,402",Apr-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,114,"15,088",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,01 to 05
THE SHORE RESIDENCES,"1,175,000",592.02,"1,985",Apr-24,AMBER ROAD,Resale,Strata,55,"21,364",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10
URBAN VISTA,"720,000",441.32,"1,631",Apr-24,TANAH MERAH KECHIL LINK,Resale,Strata,41,"17,561",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
THE GLADES,"1,080,000",624.31,"1,730",Apr-24,BEDOK RISE,Resale,Strata,58,"18,621",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
SCENECA RESIDENCE,"2,480,000","1,162.51","2,133",Apr-24,TANAH MERAH KECHIL LINK,New Sale,Strata,108,"22,963",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,11 to 15
ECO,"900,000",581.26,"1,548",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,54,"16,667",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
LAGUNA PARK,"2,180,000","1,614.6","1,350",Apr-24,MARINE PARADE ROAD,Resale,Strata,150,"14,533",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,21 to 25
COSTA DEL SOL,"3,200,000","1,560.78","2,050",Apr-24,BAYSHORE ROAD,Resale,Strata,145,"22,069",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,26 to 30
COSTA DEL SOL,"2,350,000","1,345.5","1,747",Apr-24,BAYSHORE ROAD,Resale,Strata,125,"18,800",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
URBAN VISTA,"1,900,000","1,485.43","1,279",Apr-24,TANAH MERAH KECHIL LINK,Resale,Strata,138,"13,768",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
TANAMERA CREST,"1,440,000","1,194.8","1,205",Apr-24,PARI DEDAP WALK,Resale,Strata,111,"12,973",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,11 to 15
GRAND DUNMAN,"2,078,000",775.01,"2,681",Apr-24,DUNMAN ROAD,New Sale,Strata,72,"28,861",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
SEASIDE RESIDENCES,"1,288,888",592.02,"2,177",Apr-24,SIGLAP LINK,Resale,Strata,55,"23,434",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
THE BAYSHORE,"1,235,000",947.23,"1,304",Apr-24,BAYSHORE ROAD,Resale,Strata,88,"14,034",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
GRAND DUNMAN,"3,329,000","1,291.68","2,577",Apr-24,DUNMAN ROAD,New Sale,Strata,120,"27,742",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
THE SUMMIT,"2,150,000","1,237.86","1,737",Apr-24,UPPER EAST COAST ROAD,Resale,Strata,115,"18,696",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,820,000",968.76,"1,879",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,90,"20,222",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
TIVOLI GRANDE,"1,350,000",796.54,"1,695",Apr-24,KOON SENG ROAD,Resale,Strata,74,"18,243",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SEASIDE RESIDENCES,"4,220,000","1,733","2,435",Apr-24,SIGLAP LINK,Resale,Strata,161,"26,211",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
MANDARIN GARDENS,"2,100,000","1,571.54","1,336",Apr-24,SIGLAP ROAD,Resale,Strata,146,"14,384",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,16 to 20
EASTWOOD REGENCY,"680,000",398.27,"1,707",Apr-24,EASTWOOD ROAD,Resale,Strata,37,"18,378",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,840,000",979.52,"1,878",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,91,"20,220",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
AMBER SKYE,"2,315,000",990.29,"2,338",Apr-24,AMBER ROAD,Resale,Strata,92,"25,163",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
BAYWATER,"2,108,000","1,517.72","1,389",Apr-24,BEDOK RESERVOIR ROAD,Resale,Strata,141,"14,950",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,11 to 15
LE CONNEY PARK,"1,810,000","1,291.68","1,401",Apr-24,LORONG L TELOK KURAU,Resale,Strata,120,"15,083",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
KOON SENG HOUSE,"1,894,000",785.77,"2,410",Apr-24,KOON SENG ROAD,New Sale,Strata,73,"25,945",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SUITES@ KATONG,"640,000",387.5,"1,652",Apr-24,TANJONG KATONG ROAD,Resale,Strata,36,"17,778",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE GLADES,"1,146,888",678.13,"1,691",Apr-24,BEDOK RISE,Resale,Strata,63,"18,205",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
FERNWOOD TOWERS,"2,688,888","1,646.89","1,633",Apr-24,FERNWOOD TERRACE,Resale,Strata,153,"17,574",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
THE ESTA,"3,110,000","1,345.5","2,311",Apr-24,AMBER GARDENS,Resale,Strata,125,"24,880",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
SUNNY PALMS,"1,580,000","1,184.04","1,334",Apr-24,LORONG G TELOK KURAU,Resale,Strata,110,"14,364",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
THE ESTA,"3,600,000","1,593.07","2,260",Apr-24,AMBER GARDENS,Resale,Strata,148,"24,324",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
STILLZ RESIDENCE,"2,020,000","2,088.22",967,Apr-24,LORONG 108 CHANGI,Resale,Strata,194,"10,412",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE BAYSHORE,"1,230,000",979.52,"1,256",Apr-24,BAYSHORE ROAD,Resale,Strata,91,"13,516",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
THE TANAMERA,"2,300,000","2,314.26",994,Apr-24,TANAH MERAH KECHIL ROAD,Resale,Strata,215,"10,698",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,16 to 20
MANDARIN GARDENS,"2,150,000","1,571.54","1,368",Apr-24,SIGLAP ROAD,Resale,Strata,146,"14,726",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,16 to 20
RADIX,"1,150,000",764.24,"1,505",Apr-24,JALAN WAKAFF,Resale,Strata,71,"16,197",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GREENLANE APARTMENT,"2,430,000","1,614.6","1,505",Apr-24,GREEN LANE,Resale,Strata,150,"16,200",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ONE AMBER,"3,200,000","1,453.14","2,202",Apr-24,AMBER GARDENS,Resale,Strata,135,"23,704",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CASAFINA,"2,450,000","2,131.27","1,150",Apr-24,BEDOK SOUTH AVENUE 1,Resale,Strata,198,"12,374",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
MANDARIN GARDENS,"2,220,000","1,571.54","1,413",Apr-24,SIGLAP ROAD,Resale,Strata,146,"15,205",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,06 to 10
MOUNTBATTEN SUITES,"1,920,000","1,151.75","1,667",Apr-24,MOUNTBATTEN ROAD,Resale,Strata,107,"17,944",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
WATERFRONT WAVES,"1,360,000",968.76,"1,404",Apr-24,BEDOK RESERVOIR ROAD,Resale,Strata,90,"15,111",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,216,800",624.31,"1,949",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,58,"20,979",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
COSTA DEL SOL,"2,180,000","1,323.97","1,647",Apr-24,BAYSHORE ROAD,Resale,Strata,123,"17,724",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
MANDARIN GARDENS,"2,070,000","1,571.54","1,317",Apr-24,SIGLAP ROAD,Resale,Strata,146,"14,178",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,21 to 25
TROPICANA CONDOMINIUM,"1,800,000","1,657.66","1,086",Apr-24,JALAN TIGA RATUS,Resale,Strata,154,"11,688",-,Condominium,1,999 yrs lease commencing from 1885,16,Outside Central Region,01 to 05
THE CONTINUUM,"2,086,000",721.19,"2,892",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,67,"31,134",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE RED HOUSE,"1,200,000",721.19,"1,664",Apr-24,EAST COAST ROAD,Resale,Strata,67,"17,910",-,Apartment,1,99 yrs lease commencing from 2012,15,Rest of Central Region,01 to 05
PARC BLEU,"1,470,000","1,140.98","1,288",Apr-24,JOO CHIAT PLACE,Resale,Strata,106,"13,868",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
STRATFORD COURT,"1,776,000","1,689.95","1,051",Apr-24,BEDOK RIA CRESCENT,Resale,Strata,157,"11,312",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
LE MERRITT,"1,590,000",947.23,"1,679",Apr-24,LORONG M TELOK KURAU,Resale,Strata,88,"18,068",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE BALE,"2,188,000","1,700.71","1,287",Apr-24,LORONG H TELOK KURAU,Resale,Strata,158,"13,848",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GALLERY 8,"2,010,000","1,270.15","1,582",Apr-24,PULASAN ROAD,Resale,Strata,118,"17,034",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PALMERA RESIDENCE,"2,450,000","1,862.17","1,316",Apr-24,LORONG N TELOK KURAU,Resale,Strata,173,"14,162",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SKY EDEN@BEDOK,"2,249,000","1,087.16","2,069",Apr-24,BEDOK CENTRAL,New Sale,Strata,101,"22,267",-,Apartment,1,99 yrs lease commencing from 2022,16,Outside Central Region,01 to 05
THE CONTINUUM,"2,086,000",721.19,"2,892",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,67,"31,134",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
GRAND DUNMAN,"1,925,000",667.37,"2,884",Apr-24,DUNMAN ROAD,New Sale,Strata,62,"31,048",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
TIVOLI GRANDE,"1,780,000","1,388.56","1,282",Apr-24,KOON SENG ROAD,Resale,Strata,129,"13,798",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
BEDOK RESIDENCES,"1,360,000",796.54,"1,707",Apr-24,BEDOK NORTH DRIVE,Resale,Strata,74,"18,378",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
THE MEYER PLACE,"2,550,000","1,367.03","1,865",Apr-24,MEYER PLACE,Resale,Strata,127,"20,079",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
BAYSHORE PARK,"1,716,000","1,173.28","1,463",Apr-24,BAYSHORE ROAD,Resale,Strata,109,"15,743",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,26 to 30
GREENLANE APARTMENT,"2,100,000","1,474.67","1,424",Apr-24,GREEN LANE,Resale,Strata,137,"15,328",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,220,000",667.37,"1,828",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"19,677",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
THE MEYERISE,"2,155,000",882.65,"2,442",Apr-24,MEYER ROAD,Resale,Strata,82,"26,280",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
CRESCENDO BUILDING,"1,668,000","1,302.44","1,281",Apr-24,UPPER EAST COAST ROAD,Resale,Strata,121,"13,785",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
38 I SUITES,"818,000",452.09,"1,809",Apr-24,IPOH LANE,Resale,Strata,42,"19,476",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
WATERFRONT ISLE,"1,610,000","1,076.4","1,496",Apr-24,BEDOK RESERVOIR ROAD,Resale,Strata,100,"16,100",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
ECO,"880,000",635.08,"1,386",Apr-24,BEDOK SOUTH AVENUE 3,Resale,Strata,59,"14,915",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
THE LINE @ TANJONG RHU,"2,800,000","1,184.04","2,365",Apr-24,TANJONG RHU ROAD,Resale,Strata,110,"25,455",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE CLEARWATER,"1,100,000",947.23,"1,161",Apr-24,BEDOK RESERVOIR VIEW,Resale,Strata,88,"12,500",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
THE CONTINUUM,"2,078,000",721.19,"2,881",Apr-24,THIAM SIEW AVENUE,New Sale,Strata,67,"31,015",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE GERANIUM,"1,018,000",635.08,"1,603",Apr-24,MANGIS ROAD,Resale,Strata,59,"17,254",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
COSTA RHU,"1,850,000","1,399.32","1,322",Apr-24,RHU CROSS,Resale,Strata,130,"14,231",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
IMPERIAL HEIGHTS,"800,000",452.09,"1,770",Apr-24,IPOH LANE,Resale,Strata,42,"19,048",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AQUARIUS BY THE PARK,"1,700,000","1,227.1","1,385",Apr-24,BEDOK RESERVOIR VIEW,Resale,Strata,114,"14,912",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,16 to 20
THE TANAMERA,"1,430,000","1,323.97","1,080",Apr-24,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"11,626",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,06 to 10
THE GLADES,"835,000",473.62,"1,763",Apr-24,BEDOK RISE,Resale,Strata,44,"18,977",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
THE GLADES,"828,000",452.09,"1,832",Apr-24,BEDOK RISE,Resale,Strata,42,"19,714",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
PARQ BELLA,"2,561,000","1,097.93","2,333",Apr-24,TEMBELING ROAD,New Sale,Strata,102,"25,108",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
