Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
IRWELL HILL RESIDENCES,"1,582,000",613.55,"2,578",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,754",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,220,000",861.12,"2,578",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,750",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,740,000",656.6,"2,650",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,525",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,772,000",667.37,"2,655",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,581",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"3,216,000","1,270.15","2,532",Apr-21,IRWELL HILL,New Sale,Strata,118,"27,254",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,314,000",505.91,"2,597",Apr-21,IRWELL HILL,New Sale,Strata,47,"27,957",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,560,000",602.78,"2,588",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,588,000",613.55,"2,588",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,860",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,228,000",861.12,"2,587",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,850",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,778,000",667.37,"2,664",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,677",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,746,000",678.13,"2,575",Apr-21,IRWELL HILL,New Sale,Strata,63,"27,714",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,212,000",452.09,"2,681",Apr-21,IRWELL HILL,New Sale,Strata,42,"28,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,566,000",602.78,"2,598",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,964",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,594,000",613.55,"2,598",Apr-21,IRWELL HILL,New Sale,Strata,57,"27,965",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,236,000",861.12,"2,597",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,950",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,752,000",656.6,"2,668",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,721",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,784,000",667.37,"2,673",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,774",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,322,000",505.91,"2,613",Apr-21,IRWELL HILL,New Sale,Strata,47,"28,128",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,572,000",602.78,"2,608",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,071",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,244,000",861.12,"2,606",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,050",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,758,000",656.6,"2,677",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,820",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,802,000",667.37,"2,700",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,065",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,592,000",602.78,"2,641",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,429",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,618,000",613.55,"2,637",Apr-21,IRWELL HILL,New Sale,Strata,57,"28,386",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"2,252,000",861.12,"2,615",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,150",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,776,000",656.6,"2,705",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,115",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,808,000",667.37,"2,709",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,161",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,338,000",505.91,"2,645",Apr-21,IRWELL HILL,New Sale,Strata,47,"28,468",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,598,000",602.78,"2,651",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,536",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,624,000",613.55,"2,647",Apr-21,IRWELL HILL,New Sale,Strata,57,"28,491",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"2,276,000",861.12,"2,643",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,450",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,782,000",656.6,"2,714",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,213",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,342,000",505.91,"2,653",Apr-21,IRWELL HILL,New Sale,Strata,47,"28,553",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,604,000",602.78,"2,661",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,643",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,630,000",613.55,"2,657",Apr-21,IRWELL HILL,New Sale,Strata,57,"28,596",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"2,284,000",861.12,"2,652",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,550",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,788,000",656.6,"2,723",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,311",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,346,000",505.91,"2,661",Apr-21,IRWELL HILL,New Sale,Strata,47,"28,638",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,610,000",602.78,"2,671",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,750",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,636,000",613.55,"2,666",Apr-21,IRWELL HILL,New Sale,Strata,57,"28,702",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"2,292,000",861.12,"2,662",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,650",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,794,000",656.6,"2,732",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,410",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,350,000",505.91,"2,668",Apr-21,IRWELL HILL,New Sale,Strata,47,"28,723",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,616,000",602.78,"2,681",Apr-21,IRWELL HILL,New Sale,Strata,56,"28,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,642,000",613.55,"2,676",Apr-21,IRWELL HILL,New Sale,Strata,57,"28,807",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"2,300,000",861.12,"2,671",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,750",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"3,296,000","1,270.15","2,595",Apr-21,IRWELL HILL,New Sale,Strata,118,"27,932",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,800,000",678.13,"2,654",Apr-21,IRWELL HILL,New Sale,Strata,63,"28,571",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,248,000",452.09,"2,761",Apr-21,IRWELL HILL,New Sale,Strata,42,"29,714",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"2,308,000",861.12,"2,680",Apr-21,IRWELL HILL,New Sale,Strata,80,"28,850",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,260,000",452.09,"2,787",Apr-21,IRWELL HILL,New Sale,Strata,42,"30,000",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,370,000",505.91,"2,708",Apr-21,IRWELL HILL,New Sale,Strata,47,"29,149",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"2,324,000",861.12,"2,699",Apr-21,IRWELL HILL,New Sale,Strata,80,"29,050",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,376,000",505.91,"2,720",Apr-21,IRWELL HILL,New Sale,Strata,47,"29,277",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,824,000",656.6,"2,778",Apr-21,IRWELL HILL,New Sale,Strata,61,"29,902",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,382,000",505.91,"2,732",Apr-21,IRWELL HILL,New Sale,Strata,47,"29,404",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,388,000",505.91,"2,744",Apr-21,IRWELL HILL,New Sale,Strata,47,"29,532",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"1,394,000",505.91,"2,755",Apr-21,IRWELL HILL,New Sale,Strata,47,"29,660",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"1,881,000",678.13,"2,774",Apr-21,IRWELL HILL,New Sale,Strata,63,"29,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"1,424,000",505.91,"2,815",Apr-21,IRWELL HILL,New Sale,Strata,47,"30,298",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"3,472,000","1,270.15","2,734",Apr-21,IRWELL HILL,New Sale,Strata,118,"29,424",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,31 to 35
IRWELL HILL RESIDENCES,"1,971,000",678.13,"2,907",Apr-21,IRWELL HILL,New Sale,Strata,63,"31,286",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,31 to 35
DE LENTE,"1,780,000","1,173.28","1,517",Apr-21,HOLLAND ROAD,Resale,Strata,109,"16,330",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,098,000",484.38,"2,267",Apr-21,FOURTH AVENUE,New Sale,Strata,45,"24,400",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,674,000",667.37,"2,508",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,000",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,258,000",495.14,"2,541",Apr-21,IRWELL HILL,New Sale,Strata,46,"27,348",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,192,000",452.09,"2,637",Apr-21,IRWELL HILL,New Sale,Strata,42,"28,381",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,558,000",624.31,"2,496",Apr-21,IRWELL HILL,New Sale,Strata,58,"26,862",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,274,000",495.14,"2,573",Apr-21,IRWELL HILL,New Sale,Strata,46,"27,696",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,564,000",624.31,"2,505",Apr-21,IRWELL HILL,New Sale,Strata,58,"26,966",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,704,000",656.6,"2,595",Apr-21,IRWELL HILL,New Sale,Strata,61,"27,934",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,704,000",667.37,"2,553",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,484",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,570,000",624.31,"2,515",Apr-21,IRWELL HILL,New Sale,Strata,58,"27,069",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,724,000",656.6,"2,626",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,262",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,212,000",452.09,"2,681",Apr-21,IRWELL HILL,New Sale,Strata,42,"28,857",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"4,176,000","1,582.31","2,639",Apr-21,IRWELL HILL,New Sale,Strata,147,"28,408",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,794,000",667.37,"2,688",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,935",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,362,000",495.14,"2,751",Apr-21,IRWELL HILL,New Sale,Strata,46,"29,609",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,21 to 25
IRWELL HILL RESIDENCES,"1,869,000",667.37,"2,801",Apr-21,IRWELL HILL,New Sale,Strata,62,"30,145",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"4,296,000","1,582.31","2,715",Apr-21,IRWELL HILL,New Sale,Strata,147,"29,224",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"1,878,000",667.37,"2,814",Apr-21,IRWELL HILL,New Sale,Strata,62,"30,290",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"4,312,000","1,582.31","2,725",Apr-21,IRWELL HILL,New Sale,Strata,147,"29,333",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,26 to 30
IRWELL HILL RESIDENCES,"4,512,000","1,539.25","2,931",Apr-21,IRWELL HILL,New Sale,Strata,143,"31,552",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,31 to 35
ROYALGREEN,"2,950,000","1,076.4","2,741",Apr-21,ANAMALAI AVENUE,New Sale,Strata,100,"29,500",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
VISIONCREST,"1,410,000",688.9,"2,047",Apr-21,OXLEY RISE,Resale,Strata,64,"22,031",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE LEVELZ,"1,288,000",785.77,"1,639",Apr-21,FARRER ROAD,Resale,Strata,73,"17,644",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
BOTANIKA,"6,250,000","3,293.78","1,898",Apr-21,HOLLAND ROAD,Resale,Strata,306,"20,425",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,674,000",678.13,"2,469",Apr-21,IRWELL HILL,New Sale,Strata,63,"26,571",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,494,000",602.78,"2,478",Apr-21,IRWELL HILL,New Sale,Strata,56,"26,679",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,686,000",656.6,"2,568",Apr-21,IRWELL HILL,New Sale,Strata,61,"27,639",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,718,000",667.37,"2,574",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,710",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,506,000",602.78,"2,498",Apr-21,IRWELL HILL,New Sale,Strata,56,"26,893",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
IRWELL HILL RESIDENCES,"1,692,000",656.6,"2,577",Apr-21,IRWELL HILL,New Sale,Strata,61,"27,738",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
FOURTH AVENUE RESIDENCES,"1,718,000",710.42,"2,418",Apr-21,FOURTH AVENUE,New Sale,Strata,66,"26,030",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,724,000",667.37,"2,583",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,806",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"3,160,000","1,270.15","2,488",Apr-21,IRWELL HILL,New Sale,Strata,118,"26,780",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,512,000",602.78,"2,508",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,000",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,698,000",656.6,"2,586",Apr-21,IRWELL HILL,New Sale,Strata,61,"27,836",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,730,000",667.37,"2,592",Apr-21,IRWELL HILL,New Sale,Strata,62,"27,903",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,518,000",602.78,"2,518",Apr-21,IRWELL HILL,New Sale,Strata,56,"27,107",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,704,000",656.6,"2,595",Apr-21,IRWELL HILL,New Sale,Strata,61,"27,934",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,748,000",667.37,"2,619",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,194",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"2,196,000",861.12,"2,550",Apr-21,IRWELL HILL,New Sale,Strata,80,"27,450",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,722,000",656.6,"2,623",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,230",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,754,000",667.37,"2,628",Apr-21,IRWELL HILL,New Sale,Strata,62,"28,290",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"3,192,000","1,270.15","2,513",Apr-21,IRWELL HILL,New Sale,Strata,118,"27,051",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,728,000",656.6,"2,632",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,328",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,06 to 10
IRWELL HILL RESIDENCES,"1,746,000",656.6,"2,659",Apr-21,IRWELL HILL,New Sale,Strata,61,"28,623",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,770,000",678.13,"2,610",Apr-21,IRWELL HILL,New Sale,Strata,63,"28,095",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,11 to 15
IRWELL HILL RESIDENCES,"1,820,000",667.37,"2,727",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,355",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"1,826,000",667.37,"2,736",Apr-21,IRWELL HILL,New Sale,Strata,62,"29,452",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,16 to 20
IRWELL HILL RESIDENCES,"9,009,360","2,185.09","4,123",Apr-21,IRWELL HILL,New Sale,Strata,203,"44,381",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,36 to 40
ONE OXLEY RISE,"1,980,000","1,097.93","1,803",Apr-21,OXLEY RISE,Resale,Strata,102,"19,412",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
SOMMERVILLE PARK,"3,880,000","2,335.79","1,661",Apr-21,FARRER DRIVE,Resale,Strata,217,"17,880",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
NOUVEL 18,"5,233,000","1,765.3","2,964",Apr-21,ANDERSON ROAD,Resale,Strata,164,"31,909",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
THE ARC AT DRAYCOTT,"3,100,000","1,270.15","2,441",Apr-21,DRAYCOTT DRIVE,Resale,Strata,118,"26,271",-,Apartment,1,Freehold,10,Core Central Region,26 to 30
RV RESIDENCES,"2,700,000","1,345.5","2,007",Apr-21,RIVER VALLEY ROAD,Resale,Strata,125,"21,600",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
THE TRILLIUM,"3,100,000","1,399.32","2,215",Apr-21,KIM SENG ROAD,Resale,Strata,130,"23,846",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
SKYPARK,"6,000,000","3,347.6","1,792",Apr-21,ST. THOMAS WALK,Resale,Strata,311,"19,293",-,Apartment,2,Freehold,09,Core Central Region,11 to 15
MARTIN MODERN,"4,698,000","1,797.59","2,614",Apr-21,MARTIN PLACE,Sub Sale,Strata,167,"28,132",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,21 to 25
DALVEY HAUS,"6,201,600","1,937.52","3,201",Apr-21,DALVEY ROAD,New Sale,Strata,180,"34,453",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
15 HOLLAND HILL,"6,774,421","2,303.5","2,941",Apr-21,HOLLAND HILL,New Sale,Strata,214,"31,656",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ASTRIDVILLE,"5,400,000","4,004.21","1,349",Apr-21,JALAN AMPANG,Resale,Strata,372,"14,516",-,Condominium,1,Freehold,10,Core Central Region,-
WATERMARK ROBERTSON QUAY,"2,400,000","1,323.97","1,813",Apr-21,RODYK STREET,Resale,Strata,123,"19,512",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,154,000",495.14,"2,331",Apr-21,FOURTH AVENUE,New Sale,Strata,46,"25,087",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
THE TRIZON,"3,500,000","1,894.46","1,847",Apr-21,RIDGEWOOD CLOSE,Resale,Strata,176,"19,886",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
8 SAINT THOMAS,"2,920,000","1,151.75","2,535",Apr-21,ST. THOMAS WALK,Resale,Strata,107,"27,290",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
ESPADA,"965,000",376.74,"2,561",Apr-21,ST. THOMAS WALK,Resale,Strata,35,"27,571",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
OLEANAS RESIDENCE,"2,550,000","1,550.02","1,645",Apr-21,KIM YAM ROAD,Resale,Strata,144,"17,708",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE AVENIR,"8,302,000","2,411.14","3,443",Apr-21,RIVER VALLEY CLOSE,New Sale,Strata,224,"37,063",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
DUCHESS RESIDENCES,"2,970,000","1,603.84","1,852",Apr-21,DUCHESS AVENUE,Resale,Strata,149,"19,933",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
D'LEEDON,"1,980,000","1,184.04","1,672",Apr-21,LEEDON HEIGHTS,Resale,Strata,110,"18,000",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
FOURTH AVENUE RESIDENCES,"1,098,000",484.38,"2,267",Apr-21,FOURTH AVENUE,New Sale,Strata,45,"24,400",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
LEEDON GREEN,"2,599,700",958,"2,714",Apr-21,LEEDON HEIGHTS,New Sale,Strata,89,"29,210",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
ARDMORE THREE,"5,100,000","1,743.77","2,925",Apr-21,ARDMORE PARK,Resale,Strata,162,"31,481",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
KELLOCK LODGE,"2,680,000","1,786.82","1,500",Apr-21,KELLOCK ROAD,Resale,Strata,166,"16,145",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
VERDURE,"2,625,000","1,722.24","1,524",Apr-21,HOLLAND ROAD,Resale,Strata,160,"16,406",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE LEGEND,"2,408,000","1,485.43","1,621",Apr-21,BUKIT TIMAH ROAD,Resale,Strata,138,"17,449",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
VISIONCREST,"1,880,000",904.18,"2,079",Apr-21,OXLEY RISE,Resale,Strata,84,"22,381",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
